Unnamed: 0,pump
168 days 22:45:00,3.1
168 days 23:00:00,2.97
168 days 23:15:00,2.39
168 days 23:30:00,2.22
168 days 23:45:00,2.13
169 days 00:00:00,2.16
169 days 00:15:00,2.06
169 days 00:30:00,1.91
169 days 00:45:00,2.05
169 days 01:00:00,1.73
169 days 01:15:00,1.9
169 days 01:30:00,1.74
169 days 01:45:00,1.6
169 days 02:00:00,1.81
169 days 02:15:00,1.91
169 days 02:30:00,2.06
169 days 02:45:00,2.04
169 days 03:00:00,2.28
169 days 03:15:00,1.96
169 days 03:30:00,2.1
169 days 03:45:00,2.28
169 days 04:00:00,2.69
169 days 04:15:00,2.65
169 days 04:30:00,3.23
169 days 04:45:00,3.42
169 days 05:00:00,4.61
169 days 05:15:00,4.81
169 days 05:30:00,6.16
169 days 05:45:00,7.18
169 days 06:00:00,7.53
169 days 06:15:00,8.86
169 days 06:30:00,8.47
169 days 06:45:00,9.04
169 days 07:00:00,9.12
169 days 07:15:00,9.91
169 days 07:30:00,8.5
169 days 07:45:00,8.69
169 days 08:00:00,9.52
169 days 08:15:00,10.43
169 days 08:30:00,10.81
169 days 08:45:00,9.57
169 days 09:00:00,8.94
169 days 09:15:00,9.83
169 days 09:30:00,8.98
169 days 09:45:00,8.17
169 days 10:00:00,7.99
169 days 10:15:00,7.82
169 days 10:30:00,7.17
169 days 10:45:00,7.77
169 days 11:00:00,7.24
169 days 11:15:00,8.37
169 days 11:30:00,8.83
169 days 11:45:00,8.12
169 days 12:00:00,6.99
169 days 12:15:00,7.5
169 days 12:30:00,7.17
169 days 12:45:00,7.28
169 days 13:00:00,6.33
169 days 13:15:00,6.23
169 days 13:30:00,7.04
169 days 13:45:00,7.13
169 days 14:00:00,6.98
169 days 14:15:00,6.94
169 days 14:30:00,6.38
169 days 14:45:00,6.85
169 days 15:00:00,7.62
169 days 15:15:00,7.85
169 days 15:30:00,8.3
169 days 15:45:00,8.76
169 days 16:00:00,8.48
169 days 16:15:00,8.62
169 days 16:30:00,9.69
169 days 16:45:00,9.38
169 days 17:00:00,9.22
169 days 17:15:00,8.72
169 days 17:30:00,9.16
169 days 17:45:00,9.71
169 days 18:00:00,9.53
169 days 18:15:00,7.81
169 days 18:30:00,7.92
169 days 18:45:00,7.55
169 days 19:00:00,5.69
169 days 19:15:00,6.07
169 days 19:30:00,5.79
169 days 19:45:00,6.98
169 days 20:00:00,5.38
169 days 20:15:00,5.26
169 days 20:30:00,4.8
169 days 20:45:00,5.05
169 days 21:00:00,4.6
169 days 21:15:00,4.11
169 days 21:30:00,3.93
169 days 21:45:00,3.27
169 days 22:00:00,2.82
169 days 22:15:00,2.5
169 days 22:30:00,2.16
169 days 22:45:00,2.36
169 days 23:00:00,2.17
169 days 23:15:00,1.86
169 days 23:30:00,1.81
169 days 23:45:00,1.64
170 days 00:00:00,1.71
170 days 00:15:00,1.76
170 days 00:30:00,1.58
170 days 00:45:00,1.69
170 days 01:00:00,1.67
170 days 01:15:00,1.58
170 days 01:30:00,1.73
170 days 01:45:00,1.63
170 days 02:00:00,1.68
170 days 02:15:00,1.89
170 days 02:30:00,2.42
170 days 02:45:00,2.39
170 days 03:00:00,2.98
170 days 03:15:00,2.96
170 days 03:30:00,3.83
170 days 03:45:00,3.76
170 days 04:00:00,6.0
170 days 04:15:00,7.13
170 days 04:30:00,8.02
170 days 04:45:00,7.47
170 days 05:00:00,8.41
170 days 05:15:00,11.74
170 days 05:30:00,7.37
170 days 05:45:00,8.04
170 days 06:00:00,7.14
170 days 06:15:00,7.94
170 days 06:30:00,7.3
170 days 06:45:00,7.14
170 days 07:00:00,7.15
170 days 07:15:00,6.48
170 days 07:30:00,6.39
170 days 07:45:00,7.66
170 days 08:00:00,6.79
170 days 08:15:00,5.8
170 days 08:30:00,6.69
170 days 08:45:00,10.57
170 days 09:00:00,6.42
170 days 09:15:00,6.31
170 days 09:30:00,6.05
170 days 09:45:00,5.42
170 days 10:00:00,6.0
170 days 10:15:00,5.84
170 days 10:30:00,5.51
170 days 10:45:00,6.16
170 days 11:00:00,5.76
170 days 11:15:00,6.1
170 days 11:30:00,5.6
170 days 11:45:00,5.39
170 days 12:00:00,5.69
170 days 12:15:00,5.38
170 days 12:30:00,4.45
170 days 12:45:00,4.65
170 days 13:00:00,5.56
170 days 13:15:00,5.4
170 days 13:30:00,5.25
170 days 13:45:00,6.86
170 days 14:00:00,10.14
170 days 14:15:00,6.34
170 days 14:30:00,5.95
170 days 14:45:00,6.58
170 days 15:00:00,6.03
170 days 15:15:00,5.71
170 days 15:30:00,7.04
170 days 15:45:00,6.23
170 days 16:00:00,5.99
170 days 16:15:00,6.0
170 days 16:30:00,6.58
170 days 16:45:00,6.58
170 days 17:00:00,6.83
170 days 17:15:00,8.16
170 days 17:30:00,7.39
170 days 17:45:00,7.91
170 days 18:00:00,7.1
170 days 18:15:00,6.69
170 days 18:30:00,6.21
170 days 18:45:00,5.53
170 days 19:00:00,5.15
170 days 19:15:00,6.15
170 days 19:30:00,5.8
170 days 19:45:00,5.66
170 days 20:00:00,6.0
170 days 20:15:00,5.5
170 days 20:30:00,5.08
170 days 20:45:00,5.19
170 days 21:00:00,5.19
170 days 21:15:00,3.76
170 days 21:30:00,4.0
170 days 21:45:00,3.65
170 days 22:00:00,3.04
170 days 22:15:00,2.64
170 days 22:30:00,2.17
170 days 22:45:00,1.77
170 days 23:00:00,1.87
170 days 23:15:00,1.85
170 days 23:30:00,1.58
170 days 23:45:00,1.7
171 days 00:00:00,1.64
171 days 00:15:00,1.62
171 days 00:30:00,1.52
171 days 00:45:00,1.64
171 days 01:00:00,1.58
171 days 01:15:00,1.63
171 days 01:30:00,1.64
171 days 01:45:00,1.67
171 days 02:00:00,1.59
171 days 02:15:00,1.94
171 days 02:30:00,2.23
171 days 02:45:00,2.35
171 days 03:00:00,2.82
171 days 03:15:00,3.32
171 days 03:30:00,3.79
171 days 03:45:00,4.15
171 days 04:00:00,6.07
171 days 04:15:00,6.93
171 days 04:30:00,7.53
171 days 04:45:00,7.68
171 days 05:00:00,8.45
171 days 05:15:00,8.12
171 days 05:30:00,11.4
171 days 05:45:00,11.04
171 days 06:00:00,8.08
171 days 06:15:00,8.43
171 days 06:30:00,7.83
171 days 06:45:00,7.57
171 days 07:00:00,7.14
171 days 07:15:00,6.62
171 days 07:30:00,7.53
171 days 07:45:00,6.0
171 days 08:00:00,9.45
171 days 08:15:00,8.9
171 days 08:30:00,5.96
171 days 08:45:00,5.43
171 days 09:00:00,6.13
171 days 09:15:00,5.1
171 days 09:30:00,5.5
171 days 09:45:00,5.14
171 days 10:00:00,5.38
171 days 10:15:00,5.92
171 days 10:30:00,7.32
171 days 10:45:00,5.18
171 days 11:00:00,5.77
171 days 11:15:00,5.26
171 days 11:30:00,6.65
171 days 11:45:00,6.17
171 days 12:00:00,5.86
171 days 12:15:00,5.28
171 days 12:30:00,6.07
171 days 12:45:00,7.03
171 days 13:00:00,9.05
171 days 13:15:00,5.45
171 days 13:30:00,4.7
171 days 13:45:00,4.62
171 days 14:00:00,4.76
171 days 14:15:00,4.81
171 days 14:30:00,5.28
171 days 14:45:00,5.58
171 days 15:00:00,6.0
171 days 15:15:00,6.12
171 days 15:30:00,6.45
171 days 15:45:00,6.37
171 days 16:00:00,7.84
171 days 16:15:00,7.75
171 days 16:30:00,6.86
171 days 16:45:00,8.47
171 days 17:00:00,8.87
171 days 17:15:00,7.23
171 days 17:30:00,6.12
171 days 17:45:00,7.1
171 days 18:00:00,6.9
171 days 18:15:00,6.81
171 days 18:30:00,5.99
171 days 18:45:00,6.68
171 days 19:00:00,5.83
171 days 19:15:00,5.94
171 days 19:30:00,5.84
171 days 19:45:00,7.26
171 days 20:00:00,6.24
171 days 20:15:00,5.65
171 days 20:30:00,5.26
171 days 20:45:00,5.05
171 days 21:00:00,4.81
171 days 21:15:00,4.08
171 days 21:30:00,3.32
171 days 21:45:00,3.43
171 days 22:00:00,2.35
171 days 22:15:00,2.44
171 days 22:30:00,2.24
171 days 22:45:00,2.15
171 days 23:00:00,2.09
171 days 23:15:00,1.95
171 days 23:30:00,1.59
171 days 23:45:00,1.58
172 days 00:00:00,1.61
172 days 00:15:00,1.47
172 days 00:30:00,1.5
172 days 00:45:00,1.4
172 days 01:00:00,1.37
172 days 01:15:00,1.29
172 days 01:30:00,1.28
172 days 01:45:00,1.45
172 days 02:00:00,1.6
172 days 02:15:00,1.61
172 days 02:30:00,1.87
172 days 02:45:00,2.04
172 days 03:00:00,2.95
172 days 03:15:00,3.12
172 days 03:30:00,3.3
172 days 03:45:00,3.88
172 days 04:00:00,5.34
172 days 04:15:00,6.91
172 days 04:30:00,7.62
172 days 04:45:00,7.52
172 days 05:00:00,8.43
172 days 05:15:00,8.62
172 days 05:30:00,9.88
172 days 05:45:00,9.05
172 days 06:00:00,8.4
172 days 06:15:00,7.18
172 days 06:30:00,7.25
172 days 06:45:00,7.88
172 days 07:00:00,7.59
172 days 07:15:00,8.48
172 days 07:30:00,11.17
172 days 07:45:00,9.32
172 days 08:00:00,7.22
172 days 08:15:00,7.61
172 days 08:30:00,6.75
172 days 08:45:00,6.77
172 days 09:00:00,6.26
172 days 09:15:00,6.12
172 days 09:30:00,8.34
172 days 09:45:00,5.63
172 days 10:00:00,5.77
172 days 10:15:00,8.38
172 days 10:30:00,6.35
172 days 10:45:00,6.19
172 days 11:00:00,6.42
172 days 11:15:00,6.42
172 days 11:30:00,6.39
172 days 11:45:00,6.73
172 days 12:00:00,7.72
172 days 12:15:00,10.64
172 days 12:30:00,6.09
172 days 12:45:00,5.83
172 days 13:00:00,5.77
172 days 13:15:00,5.58
172 days 13:30:00,4.67
172 days 13:45:00,5.84
172 days 14:00:00,6.54
172 days 14:15:00,6.72
172 days 14:30:00,6.73
172 days 14:45:00,7.68
172 days 15:00:00,8.6
172 days 15:15:00,8.8
172 days 15:30:00,7.98
172 days 15:45:00,8.53
172 days 16:00:00,9.86
172 days 16:15:00,11.01
172 days 16:30:00,9.92
172 days 16:45:00,10.29
172 days 17:00:00,10.35
172 days 17:15:00,10.18
172 days 17:30:00,10.42
172 days 17:45:00,10.98
172 days 18:00:00,9.09
172 days 18:15:00,9.37
172 days 18:30:00,8.97
172 days 18:45:00,9.96
172 days 19:00:00,9.57
172 days 19:15:00,8.69
172 days 19:30:00,8.03
172 days 19:45:00,9.09
172 days 20:00:00,8.87
172 days 20:15:00,7.06
172 days 20:30:00,6.53
172 days 20:45:00,5.72
172 days 21:00:00,5.26
172 days 21:15:00,4.6
172 days 21:30:00,4.06
172 days 21:45:00,3.46
172 days 22:00:00,2.64
172 days 22:15:00,2.15
172 days 22:30:00,2.08
172 days 22:45:00,2.08
172 days 23:00:00,1.74
172 days 23:15:00,1.81
172 days 23:30:00,1.66
172 days 23:45:00,1.53
173 days 00:00:00,1.73
173 days 00:15:00,1.54
173 days 00:30:00,1.52
173 days 00:45:00,1.46
173 days 01:00:00,1.32
173 days 01:15:00,1.47
173 days 01:30:00,1.63
173 days 01:45:00,1.68
173 days 02:00:00,1.63
173 days 02:15:00,1.87
173 days 02:30:00,1.94
173 days 02:45:00,2.06
173 days 03:00:00,2.8
173 days 03:15:00,3.62
173 days 03:30:00,4.14
173 days 03:45:00,4.14
173 days 04:00:00,5.9
173 days 04:15:00,7.66
173 days 04:30:00,8.51
173 days 04:45:00,8.45
173 days 05:00:00,10.08
173 days 05:15:00,10.45
173 days 05:30:00,10.18
173 days 05:45:00,9.88
173 days 06:00:00,11.96
173 days 06:15:00,11.97
173 days 06:30:00,13.47
173 days 06:45:00,9.79
173 days 07:00:00,10.36
173 days 07:15:00,10.4
173 days 07:30:00,11.97
173 days 07:45:00,12.68
173 days 08:00:00,10.1
173 days 08:15:00,9.8
173 days 08:30:00,13.17
173 days 08:45:00,17.97
173 days 09:00:00,9.31
173 days 09:15:00,8.23
173 days 09:30:00,9.12
173 days 09:45:00,6.12
173 days 10:00:00,6.83
173 days 10:15:00,7.03
173 days 10:30:00,5.71
173 days 10:45:00,5.63
173 days 11:00:00,4.97
173 days 11:15:00,5.26
173 days 11:30:00,6.7
173 days 11:45:00,5.53
173 days 12:00:00,5.72
173 days 12:15:00,11.51
173 days 12:30:00,11.12
173 days 12:45:00,7.39
173 days 13:00:00,7.43
173 days 13:15:00,7.25
173 days 13:30:00,7.5
173 days 13:45:00,6.35
173 days 14:00:00,6.65
173 days 14:15:00,7.05
173 days 14:30:00,6.72
173 days 14:45:00,7.01
173 days 15:00:00,7.9
173 days 15:15:00,8.56
173 days 15:30:00,8.44
173 days 15:45:00,9.35
173 days 16:00:00,9.02
173 days 16:15:00,9.55
173 days 16:30:00,8.71
173 days 16:45:00,9.16
173 days 17:00:00,8.8
173 days 17:15:00,8.88
173 days 17:30:00,7.85
173 days 17:45:00,7.91
173 days 18:00:00,8.62
173 days 18:15:00,8.25
173 days 18:30:00,8.01
173 days 18:45:00,8.43
173 days 19:00:00,7.12
173 days 19:15:00,7.82
173 days 19:30:00,7.57
173 days 19:45:00,8.36
173 days 20:00:00,7.36
173 days 20:15:00,6.48
173 days 20:30:00,5.62
173 days 20:45:00,4.87
173 days 21:00:00,5.19
173 days 21:15:00,4.58
173 days 21:30:00,4.46
173 days 21:45:00,3.26
173 days 22:00:00,2.54
173 days 22:15:00,2.61
173 days 22:30:00,2.21
173 days 22:45:00,1.58
173 days 23:00:00,1.79
173 days 23:15:00,1.53
173 days 23:30:00,1.59
173 days 23:45:00,1.47
174 days 00:00:00,1.49
174 days 00:15:00,1.51
174 days 00:30:00,1.59
174 days 00:45:00,1.73
174 days 01:00:00,1.61
174 days 01:15:00,1.52
174 days 01:30:00,1.4
174 days 01:45:00,1.2
174 days 02:00:00,1.4
174 days 02:15:00,1.73
174 days 02:30:00,1.95
174 days 02:45:00,2.02
174 days 03:00:00,2.83
174 days 03:15:00,2.99
174 days 03:30:00,3.49
174 days 03:45:00,4.07
174 days 04:00:00,5.28
174 days 04:15:00,7.0
174 days 04:30:00,7.18
174 days 04:45:00,7.32
174 days 05:00:00,7.74
174 days 05:15:00,9.41
174 days 05:30:00,8.39
174 days 05:45:00,8.69
174 days 06:00:00,8.06
174 days 06:15:00,10.57
174 days 06:30:00,11.27
174 days 06:45:00,8.17
174 days 07:00:00,6.99
174 days 07:15:00,7.56
174 days 07:30:00,7.91
174 days 07:45:00,7.62
174 days 08:00:00,6.91
174 days 08:15:00,5.71
174 days 08:30:00,6.17
174 days 08:45:00,5.36
174 days 09:00:00,5.84
174 days 09:15:00,5.92
174 days 09:30:00,6.95
174 days 09:45:00,10.62
174 days 10:00:00,9.29
174 days 10:15:00,5.32
174 days 10:30:00,5.36
174 days 10:45:00,5.03
174 days 11:00:00,5.36
174 days 11:15:00,5.56
174 days 11:30:00,5.58
174 days 11:45:00,5.73
174 days 12:00:00,8.72
174 days 12:15:00,5.4
174 days 12:30:00,5.75
174 days 12:45:00,5.91
174 days 13:00:00,6.02
174 days 13:15:00,5.1
174 days 13:30:00,5.61
174 days 13:45:00,6.15
174 days 14:00:00,6.23
174 days 14:15:00,6.32
174 days 14:30:00,6.47
174 days 14:45:00,6.14
174 days 15:00:00,6.17
174 days 15:15:00,6.58
174 days 15:30:00,6.82
174 days 15:45:00,6.64
174 days 16:00:00,6.25
174 days 16:15:00,7.2
174 days 16:30:00,6.24
174 days 16:45:00,6.8
174 days 17:00:00,6.59
174 days 17:15:00,7.05
174 days 17:30:00,6.82
174 days 17:45:00,6.49
174 days 18:00:00,5.97
174 days 18:15:00,5.84
174 days 18:30:00,5.81
174 days 18:45:00,6.06
174 days 19:00:00,5.64
174 days 19:15:00,5.48
174 days 19:30:00,4.82
174 days 19:45:00,5.77
174 days 20:00:00,5.71
174 days 20:15:00,4.8
174 days 20:30:00,5.08
174 days 20:45:00,4.71
174 days 21:00:00,4.38
174 days 21:15:00,3.94
174 days 21:30:00,4.64
174 days 21:45:00,3.96
174 days 22:00:00,2.81
174 days 22:15:00,2.86
174 days 22:30:00,2.5
174 days 22:45:00,2.57
174 days 23:00:00,2.17
174 days 23:15:00,2.05
174 days 23:30:00,1.92
174 days 23:45:00,1.74
175 days 00:00:00,1.86
175 days 00:15:00,1.77
175 days 00:30:00,1.6
175 days 00:45:00,1.45
175 days 01:00:00,1.64
175 days 01:15:00,1.8
175 days 01:30:00,1.72
175 days 01:45:00,1.53
175 days 02:00:00,1.75
175 days 02:15:00,1.64
175 days 02:30:00,1.69
175 days 02:45:00,1.61
175 days 03:00:00,2.08
175 days 03:15:00,2.55
175 days 03:30:00,2.62
175 days 03:45:00,2.67
175 days 04:00:00,2.81
175 days 04:15:00,3.57
175 days 04:30:00,3.8
175 days 04:45:00,4.39
175 days 05:00:00,5.43
175 days 05:15:00,5.28
175 days 05:30:00,6.03
175 days 05:45:00,7.23
175 days 06:00:00,8.01
175 days 06:15:00,8.05
175 days 06:30:00,8.26
175 days 06:45:00,9.36
175 days 07:00:00,8.9
175 days 07:15:00,8.6
175 days 07:30:00,9.12
175 days 07:45:00,8.83
175 days 08:00:00,9.05
175 days 08:15:00,9.9
175 days 08:30:00,8.85
175 days 08:45:00,7.78
175 days 09:00:00,7.98
175 days 09:15:00,8.52
175 days 09:30:00,8.6
175 days 09:45:00,8.68
175 days 10:00:00,8.29
175 days 10:15:00,7.22
175 days 10:30:00,8.32
175 days 10:45:00,7.35
175 days 11:00:00,7.72
175 days 11:15:00,7.44
175 days 11:30:00,6.3
175 days 11:45:00,6.46
175 days 12:00:00,5.96
175 days 12:15:00,6.68
175 days 12:30:00,6.84
175 days 12:45:00,7.11
175 days 13:00:00,6.65
175 days 13:15:00,6.58
175 days 13:30:00,6.21
175 days 13:45:00,5.43
175 days 14:00:00,5.82
175 days 14:15:00,6.39
175 days 14:30:00,6.81
175 days 14:45:00,6.97
175 days 15:00:00,6.76
175 days 15:15:00,7.64
175 days 15:30:00,6.59
175 days 15:45:00,6.58
175 days 16:00:00,6.7
175 days 16:15:00,6.67
175 days 16:30:00,6.89
175 days 16:45:00,6.39
175 days 17:00:00,6.56
175 days 17:15:00,6.65
175 days 17:30:00,6.73
175 days 17:45:00,7.4
175 days 18:00:00,6.5
175 days 18:15:00,6.46
175 days 18:30:00,6.66
175 days 18:45:00,5.9
175 days 19:00:00,4.88
175 days 19:15:00,5.78
175 days 19:30:00,6.01
175 days 19:45:00,6.4
175 days 20:00:00,5.37
175 days 20:15:00,4.55
175 days 20:30:00,4.86
175 days 20:45:00,4.67
175 days 21:00:00,4.5
175 days 21:15:00,4.77
175 days 21:30:00,4.62
175 days 21:45:00,3.7
175 days 22:00:00,3.15
175 days 22:15:00,2.9
175 days 22:30:00,2.74
175 days 22:45:00,2.62
175 days 23:00:00,2.2
175 days 23:15:00,2.23
175 days 23:30:00,1.91
175 days 23:45:00,1.78
176 days 00:00:00,1.99
176 days 00:15:00,1.99
176 days 00:30:00,1.89
176 days 00:45:00,1.73
176 days 01:00:00,1.71
176 days 01:15:00,1.36
176 days 01:30:00,1.45
176 days 01:45:00,1.51
176 days 02:00:00,1.55
176 days 02:15:00,1.61
176 days 02:30:00,1.55
176 days 02:45:00,1.43
176 days 03:00:00,1.74
176 days 03:15:00,1.65
176 days 03:30:00,1.82
176 days 03:45:00,2.15
176 days 04:00:00,2.33
176 days 04:15:00,2.51
176 days 04:30:00,2.54
176 days 04:45:00,3.18
176 days 05:00:00,3.42
176 days 05:15:00,3.82
176 days 05:30:00,4.72
176 days 05:45:00,4.74
176 days 06:00:00,5.36
176 days 06:15:00,6.34
176 days 06:30:00,6.67
176 days 06:45:00,7.41
176 days 07:00:00,8.04
176 days 07:15:00,7.76
176 days 07:30:00,8.59
176 days 07:45:00,9.0
176 days 08:00:00,8.3
176 days 08:15:00,9.34
176 days 08:30:00,7.88
176 days 08:45:00,7.34
176 days 09:00:00,7.87
176 days 09:15:00,8.11
176 days 09:30:00,8.1
176 days 09:45:00,7.28
176 days 10:00:00,7.16
176 days 10:15:00,7.18
176 days 10:30:00,8.07
176 days 10:45:00,7.92
176 days 11:00:00,8.18
176 days 11:15:00,7.64
176 days 11:30:00,7.44
176 days 11:45:00,7.56
176 days 12:00:00,6.69
176 days 12:15:00,7.35
176 days 12:30:00,7.13
176 days 12:45:00,6.26
176 days 13:00:00,5.55
176 days 13:15:00,6.18
176 days 13:30:00,6.95
176 days 13:45:00,5.79
176 days 14:00:00,5.71
176 days 14:15:00,5.12
176 days 14:30:00,5.72
176 days 14:45:00,6.11
176 days 15:00:00,6.57
176 days 15:15:00,6.74
176 days 15:30:00,7.28
176 days 15:45:00,6.56
176 days 16:00:00,6.26
176 days 16:15:00,6.04
176 days 16:30:00,7.04
176 days 16:45:00,7.5
176 days 17:00:00,6.83
176 days 17:15:00,6.5
176 days 17:30:00,6.8
176 days 17:45:00,6.52
176 days 18:00:00,6.58
176 days 18:15:00,6.24
176 days 18:30:00,6.13
176 days 18:45:00,5.78
176 days 19:00:00,5.11
176 days 19:15:00,4.94
176 days 19:30:00,5.79
176 days 19:45:00,6.15
176 days 20:00:00,5.24
176 days 20:15:00,4.64
176 days 20:30:00,4.69
176 days 20:45:00,4.29
176 days 21:00:00,4.55
176 days 21:15:00,4.61
176 days 21:30:00,3.52
176 days 21:45:00,2.93
176 days 22:00:00,2.46
176 days 22:15:00,2.48
176 days 22:30:00,2.21
176 days 22:45:00,2.1
176 days 23:00:00,1.97
176 days 23:15:00,1.97
176 days 23:30:00,1.76
176 days 23:45:00,1.73
177 days 00:00:00,1.86
177 days 00:15:00,1.76
177 days 00:30:00,1.77
177 days 00:45:00,1.85
177 days 01:00:00,1.67
177 days 01:15:00,1.78
177 days 01:30:00,1.8
177 days 01:45:00,1.64
177 days 02:00:00,2.06
177 days 02:15:00,1.81
177 days 02:30:00,2.24
177 days 02:45:00,2.41
177 days 03:00:00,2.76
177 days 03:15:00,2.78
177 days 03:30:00,3.53
177 days 03:45:00,4.26
177 days 04:00:00,4.66
177 days 04:15:00,5.98
177 days 04:30:00,6.59
177 days 04:45:00,6.29
177 days 05:00:00,7.45
177 days 05:15:00,11.61
177 days 05:30:00,8.01
177 days 05:45:00,7.85
177 days 06:00:00,7.15
177 days 06:15:00,7.47
177 days 06:30:00,11.16
177 days 06:45:00,8.21
177 days 07:00:00,7.51
177 days 07:15:00,7.1
177 days 07:30:00,6.66
177 days 07:45:00,7.42
177 days 08:00:00,6.43
177 days 08:15:00,6.18
177 days 08:30:00,7.02
177 days 08:45:00,7.57
177 days 09:00:00,9.7
177 days 09:15:00,8.07
177 days 09:30:00,8.8
177 days 09:45:00,8.2
177 days 10:00:00,6.69
177 days 10:15:00,5.23
177 days 10:30:00,5.63
177 days 10:45:00,6.15
177 days 11:00:00,5.35
177 days 11:15:00,5.66
177 days 11:30:00,5.18
177 days 11:45:00,5.13
177 days 12:00:00,6.68
177 days 12:15:00,9.09
177 days 12:30:00,5.64
177 days 12:45:00,4.41
177 days 13:00:00,6.32
177 days 13:15:00,4.21
177 days 13:30:00,4.63
177 days 13:45:00,4.27
177 days 14:00:00,4.43
177 days 14:15:00,5.31
177 days 14:30:00,4.69
177 days 14:45:00,5.35
177 days 15:00:00,6.61
177 days 15:15:00,6.4
177 days 15:30:00,5.98
177 days 15:45:00,5.81
177 days 16:00:00,5.3
177 days 16:15:00,5.52
177 days 16:30:00,5.95
177 days 16:45:00,5.72
177 days 17:00:00,5.3
177 days 17:15:00,6.59
177 days 17:30:00,5.76
177 days 17:45:00,6.23
177 days 18:00:00,6.0
177 days 18:15:00,5.43
177 days 18:30:00,5.17
177 days 18:45:00,5.24
177 days 19:00:00,5.2
177 days 19:15:00,4.73
177 days 19:30:00,5.21
177 days 19:45:00,5.34
177 days 20:00:00,5.51
177 days 20:15:00,4.93
177 days 20:30:00,5.32
177 days 20:45:00,4.47
177 days 21:00:00,4.08
177 days 21:15:00,3.51
177 days 21:30:00,3.2
177 days 21:45:00,3.1
177 days 22:00:00,3.12
177 days 22:15:00,2.33
177 days 22:30:00,2.03
177 days 22:45:00,1.85
177 days 23:00:00,1.66
177 days 23:15:00,1.73
177 days 23:30:00,1.59
177 days 23:45:00,1.62
178 days 00:00:00,1.64
178 days 00:15:00,1.64
178 days 00:30:00,1.3
178 days 00:45:00,1.5
178 days 01:00:00,1.41
178 days 01:15:00,1.46
178 days 01:30:00,1.48
178 days 01:45:00,1.4
178 days 02:00:00,1.49
178 days 02:15:00,1.75
178 days 02:30:00,1.86
178 days 02:45:00,2.0
178 days 03:00:00,2.62
178 days 03:15:00,3.02
178 days 03:30:00,3.34
178 days 03:45:00,3.61
178 days 04:00:00,4.35
178 days 04:15:00,5.7
178 days 04:30:00,6.26
178 days 04:45:00,6.46
178 days 05:00:00,10.8
178 days 05:15:00,7.82
178 days 05:30:00,7.64
178 days 05:45:00,8.17
178 days 06:00:00,8.33
178 days 06:15:00,8.14
178 days 06:30:00,7.35
178 days 06:45:00,7.21
178 days 07:00:00,7.61
178 days 07:15:00,8.63
178 days 07:30:00,7.29
178 days 07:45:00,6.65
178 days 08:00:00,6.43
178 days 08:15:00,10.91
178 days 08:30:00,6.61
178 days 08:45:00,5.77
178 days 09:00:00,6.23
178 days 09:15:00,6.3
178 days 09:30:00,6.9
178 days 09:45:00,7.09
178 days 10:00:00,7.74
178 days 10:15:00,10.09
178 days 10:30:00,6.57
178 days 10:45:00,5.81
178 days 11:00:00,7.69
178 days 11:15:00,11.39
178 days 11:30:00,7.79
178 days 11:45:00,5.23
178 days 12:00:00,5.18
178 days 12:15:00,5.47
178 days 12:30:00,5.56
178 days 12:45:00,5.31
178 days 13:00:00,5.12
178 days 13:15:00,4.85
178 days 13:30:00,5.02
178 days 13:45:00,5.05
178 days 14:00:00,4.95
178 days 14:15:00,5.58
178 days 14:30:00,6.43
178 days 14:45:00,6.31
178 days 15:00:00,6.04
178 days 15:15:00,6.43
178 days 15:30:00,6.41
178 days 15:45:00,6.56
178 days 16:00:00,6.82
178 days 16:15:00,6.14
178 days 16:30:00,7.12
178 days 16:45:00,7.75
178 days 17:00:00,8.12
178 days 17:15:00,8.13
178 days 17:30:00,7.89
178 days 17:45:00,8.1
178 days 18:00:00,8.26
178 days 18:15:00,8.49
178 days 18:30:00,8.94
178 days 18:45:00,7.7
178 days 19:00:00,5.83
178 days 19:15:00,6.71
178 days 19:30:00,6.85
178 days 19:45:00,7.77
178 days 20:00:00,6.93
178 days 20:15:00,5.94
178 days 20:30:00,5.41
178 days 20:45:00,4.48
178 days 21:00:00,4.65
178 days 21:15:00,4.22
178 days 21:30:00,3.66
178 days 21:45:00,3.16
178 days 22:00:00,2.6
178 days 22:15:00,2.38
178 days 22:30:00,2.45
178 days 22:45:00,1.94
