Unnamed: 0,p1,p3,p2
141 days 14:30:00,103.64,113.27,41.17
141 days 14:45:00,103.64,113.27,41.1
141 days 15:00:00,103.64,113.2,41.02
141 days 15:15:00,103.64,113.18,40.91
141 days 15:30:00,103.64,113.18,40.95
141 days 15:45:00,103.63,113.17,40.93
141 days 16:00:00,103.64,113.16,40.99
141 days 16:15:00,103.63,113.18,40.9
141 days 16:30:00,103.63,113.25,40.68
141 days 16:45:00,103.63,113.23,40.73
141 days 17:00:00,103.63,113.2,40.83
141 days 17:15:00,103.63,113.23,40.82
141 days 17:30:00,103.63,113.23,40.78
141 days 17:45:00,103.63,113.27,40.87
141 days 18:00:00,103.64,113.19,40.81
141 days 18:15:00,103.63,113.25,40.82
141 days 18:30:00,103.64,113.19,40.95
141 days 18:45:00,103.64,113.13,40.84
141 days 19:00:00,103.64,113.24,41.15
141 days 19:15:00,103.65,113.21,41.16
141 days 19:30:00,103.65,113.27,41.25
141 days 19:45:00,103.64,113.26,41.13
141 days 20:00:00,103.64,113.24,41.09
141 days 20:15:00,103.65,113.26,41.23
141 days 20:30:00,103.65,113.28,41.34
141 days 20:45:00,103.65,113.28,41.36
141 days 21:00:00,103.66,113.29,41.4
141 days 21:15:00,103.66,113.3,41.51
141 days 21:30:00,103.66,113.3,41.49
141 days 21:45:00,103.66,113.31,41.56
141 days 22:00:00,103.66,113.31,41.56
141 days 22:15:00,103.66,113.31,41.61
141 days 22:30:00,103.66,113.31,41.6
141 days 22:45:00,103.66,113.31,41.63
141 days 23:00:00,103.66,113.31,41.63
141 days 23:15:00,103.66,113.32,41.64
141 days 23:30:00,103.66,113.32,41.63
141 days 23:45:00,103.66,113.32,41.63
142 days 00:00:00,103.66,113.32,41.64
142 days 00:15:00,103.66,113.32,41.65
142 days 00:30:00,103.66,113.32,41.65
142 days 00:45:00,103.66,113.32,41.66
142 days 01:00:00,103.66,113.32,41.64
142 days 01:15:00,103.66,113.32,41.64
142 days 01:30:00,103.66,113.32,41.65
142 days 01:45:00,103.66,113.32,41.65
142 days 02:00:00,103.66,113.31,41.63
142 days 02:15:00,103.66,113.31,41.64
142 days 02:30:00,103.66,113.31,41.6
142 days 02:45:00,103.66,113.31,41.63
142 days 03:00:00,103.66,113.31,41.59
142 days 03:15:00,103.66,113.3,41.51
142 days 03:30:00,103.65,113.29,41.43
142 days 03:45:00,103.65,113.27,41.37
142 days 04:00:00,103.64,113.23,41.12
142 days 04:15:00,103.64,113.24,40.95
142 days 04:30:00,103.62,113.2,40.75
142 days 04:45:00,103.63,113.16,40.64
142 days 05:00:00,103.63,113.2,40.49
142 days 05:15:00,103.63,113.2,40.77
142 days 05:30:00,103.63,113.21,40.8
142 days 05:45:00,103.63,113.23,40.95
142 days 06:00:00,103.64,113.24,40.99
142 days 06:15:00,103.63,113.22,40.92
142 days 06:30:00,103.64,113.23,41.04
142 days 06:45:00,103.64,113.26,40.97
142 days 07:00:00,103.64,113.23,40.96
142 days 07:15:00,103.64,113.25,41.03
142 days 07:30:00,103.64,113.24,40.96
142 days 07:45:00,103.64,113.24,41.12
142 days 08:00:00,103.64,113.15,41.07
142 days 08:15:00,103.64,113.21,41.12
142 days 08:30:00,103.65,113.21,41.18
142 days 08:45:00,103.65,113.23,41.14
142 days 09:00:00,103.65,113.25,41.18
142 days 09:15:00,103.65,113.26,41.2
142 days 09:30:00,103.65,113.26,41.28
142 days 09:45:00,103.65,113.26,41.27
142 days 10:00:00,103.65,113.25,41.22
142 days 10:15:00,103.65,113.26,41.18
142 days 10:30:00,103.65,113.25,41.15
142 days 10:45:00,103.65,113.25,41.21
142 days 11:00:00,103.65,113.25,41.25
142 days 11:15:00,103.65,113.26,41.26
142 days 11:30:00,103.65,113.24,41.2
142 days 11:45:00,103.65,113.25,41.23
142 days 12:00:00,103.65,113.26,41.28
142 days 12:15:00,103.65,113.26,41.25
142 days 12:30:00,103.65,113.24,41.25
142 days 12:45:00,103.65,113.27,41.32
142 days 13:00:00,103.65,113.28,41.32
142 days 13:15:00,103.65,113.24,41.22
142 days 13:30:00,103.65,113.28,41.25
142 days 13:45:00,103.65,113.27,41.26
142 days 14:00:00,103.64,113.25,41.2
142 days 14:15:00,103.64,113.26,41.2
142 days 14:30:00,103.64,113.28,41.26
142 days 14:45:00,103.64,113.26,41.17
142 days 15:00:00,103.64,113.21,41.11
142 days 15:15:00,103.64,113.23,41.17
142 days 15:30:00,103.63,113.25,41.08
142 days 15:45:00,103.63,113.23,41.03
142 days 16:00:00,103.63,113.24,41.02
142 days 16:15:00,103.64,113.26,41.13
142 days 16:30:00,103.64,113.23,41.03
142 days 16:45:00,103.64,113.19,40.98
142 days 17:00:00,103.64,113.21,41.06
142 days 17:15:00,103.64,113.22,41.07
142 days 17:30:00,103.64,113.25,41.09
142 days 17:45:00,103.64,113.27,41.21
142 days 18:00:00,103.64,113.25,41.13
142 days 18:15:00,103.65,113.27,41.14
142 days 18:30:00,103.64,113.29,41.19
142 days 18:45:00,103.64,113.3,41.33
142 days 19:00:00,103.65,113.29,41.25
142 days 19:15:00,103.65,113.29,41.28
142 days 19:30:00,103.64,113.29,41.33
142 days 19:45:00,103.65,113.25,41.32
142 days 20:00:00,103.65,113.3,41.34
142 days 20:15:00,103.65,113.29,41.29
142 days 20:30:00,103.64,113.28,41.29
142 days 20:45:00,103.65,113.3,41.36
142 days 21:00:00,103.65,113.3,41.48
142 days 21:15:00,103.66,113.31,41.5
142 days 21:30:00,103.66,113.31,41.43
142 days 21:45:00,103.66,113.31,41.57
142 days 22:00:00,103.66,113.31,41.56
142 days 22:15:00,103.66,113.31,41.6
142 days 22:30:00,103.66,113.31,41.6
142 days 22:45:00,103.66,113.32,41.62
142 days 23:00:00,103.66,113.31,41.62
142 days 23:15:00,103.66,113.31,41.63
142 days 23:30:00,103.66,113.32,41.61
142 days 23:45:00,103.66,113.31,41.62
143 days 00:00:00,103.66,113.32,41.64
143 days 00:15:00,103.66,113.32,41.64
143 days 00:30:00,103.66,113.31,41.63
143 days 00:45:00,103.66,113.32,41.64
143 days 01:00:00,103.66,113.32,41.64
143 days 01:15:00,103.66,113.32,41.64
143 days 01:30:00,103.66,113.32,41.64
143 days 01:45:00,103.66,113.32,41.64
143 days 02:00:00,103.66,113.31,41.62
143 days 02:15:00,103.66,113.31,41.61
143 days 02:30:00,103.66,113.31,41.58
143 days 02:45:00,103.66,113.31,41.6
143 days 03:00:00,103.66,113.31,41.56
143 days 03:15:00,103.66,113.31,41.47
143 days 03:30:00,103.65,113.3,41.44
143 days 03:45:00,103.65,113.29,41.35
143 days 04:00:00,103.64,113.28,41.26
143 days 04:15:00,103.63,113.28,41.03
143 days 04:30:00,103.63,113.26,40.97
143 days 04:45:00,103.63,113.24,40.9
143 days 05:00:00,103.63,113.25,40.85
143 days 05:15:00,103.63,113.26,40.89
143 days 05:30:00,103.63,113.25,40.99
143 days 05:45:00,103.63,113.26,40.99
143 days 06:00:00,103.64,113.27,41.11
143 days 06:15:00,103.64,113.27,41.07
143 days 06:30:00,103.64,113.28,41.16
143 days 06:45:00,103.64,113.29,41.19
143 days 07:00:00,103.64,113.27,41.18
143 days 07:15:00,103.64,113.23,41.03
143 days 07:30:00,103.64,113.25,41.16
143 days 07:45:00,103.64,113.26,41.18
143 days 08:00:00,103.64,113.25,41.14
143 days 08:15:00,103.64,113.27,41.24
143 days 08:30:00,103.64,113.28,41.27
143 days 08:45:00,103.64,113.24,41.22
143 days 09:00:00,103.65,113.28,41.31
143 days 09:15:00,103.65,113.29,41.3
143 days 09:30:00,103.65,113.27,41.32
143 days 09:45:00,103.65,113.28,41.32
143 days 10:00:00,103.65,113.28,41.3
143 days 10:15:00,103.65,113.27,41.33
143 days 10:30:00,103.65,113.29,41.35
143 days 10:45:00,103.65,113.27,41.27
143 days 11:00:00,103.65,113.27,41.33
143 days 11:15:00,103.65,113.28,41.31
143 days 11:30:00,103.65,113.29,41.32
143 days 11:45:00,103.65,113.29,41.33
143 days 12:00:00,103.65,113.29,41.35
143 days 12:15:00,103.65,113.29,41.36
143 days 12:30:00,103.65,113.28,41.29
143 days 12:45:00,103.65,113.28,41.35
143 days 13:00:00,103.65,113.29,41.38
143 days 13:15:00,103.65,113.28,41.35
143 days 13:30:00,103.65,113.27,41.3
143 days 13:45:00,103.65,113.3,41.37
143 days 14:00:00,103.65,113.29,41.28
143 days 14:15:00,103.65,113.28,41.32
143 days 14:30:00,103.65,113.29,41.34
143 days 14:45:00,103.65,113.27,41.32
143 days 15:00:00,103.65,113.27,41.26
143 days 15:15:00,103.65,113.27,41.3
143 days 15:30:00,103.65,113.28,41.24
143 days 15:45:00,103.64,113.23,41.11
143 days 16:00:00,103.64,113.26,41.12
143 days 16:15:00,103.64,113.24,41.02
143 days 16:30:00,103.64,113.18,40.99
143 days 16:45:00,103.64,113.19,41.03
143 days 17:00:00,103.64,113.22,41.05
143 days 17:15:00,103.64,113.24,41.12
143 days 17:30:00,103.64,113.18,40.89
143 days 17:45:00,103.64,113.24,40.99
143 days 18:00:00,103.64,113.24,41.02
143 days 18:15:00,103.64,113.26,41.18
143 days 18:30:00,103.64,113.27,41.22
143 days 18:45:00,103.65,113.27,41.25
143 days 19:00:00,103.65,113.28,41.25
143 days 19:15:00,103.65,113.27,41.16
143 days 19:30:00,103.65,113.28,41.09
143 days 19:45:00,103.64,113.27,41.05
143 days 20:00:00,103.65,113.27,41.16
143 days 20:15:00,103.65,113.28,41.3
143 days 20:30:00,103.65,113.27,41.26
143 days 20:45:00,103.65,113.28,41.34
143 days 21:00:00,103.65,113.28,41.39
143 days 21:15:00,103.65,113.29,41.4
143 days 21:30:00,103.66,113.31,41.45
143 days 21:45:00,103.66,113.3,41.52
143 days 22:00:00,103.66,113.31,41.59
143 days 22:15:00,103.66,113.31,41.58
143 days 22:30:00,103.66,113.31,41.61
143 days 22:45:00,103.66,113.31,41.61
143 days 23:00:00,103.66,113.31,41.63
143 days 23:15:00,103.66,113.31,41.64
143 days 23:30:00,103.66,113.31,41.63
143 days 23:45:00,103.66,113.31,41.64
144 days 00:00:00,103.66,113.31,41.63
144 days 00:15:00,103.66,113.31,41.65
144 days 00:30:00,103.66,113.31,41.64
144 days 00:45:00,103.66,113.31,41.64
144 days 01:00:00,103.66,113.31,41.64
144 days 01:15:00,103.66,113.31,41.65
144 days 01:30:00,103.66,113.31,41.65
144 days 01:45:00,103.66,113.31,41.64
144 days 02:00:00,103.66,113.31,41.63
144 days 02:15:00,103.66,113.31,41.63
144 days 02:30:00,103.66,113.31,41.61
144 days 02:45:00,103.66,113.31,41.6
144 days 03:00:00,103.66,113.31,41.59
144 days 03:15:00,103.66,113.3,41.5
144 days 03:30:00,103.66,113.3,41.47
144 days 03:45:00,103.65,113.3,41.41
144 days 04:00:00,103.64,113.29,41.28
144 days 04:15:00,103.64,113.28,41.12
144 days 04:30:00,103.63,113.23,40.81
144 days 04:45:00,103.63,113.23,40.86
144 days 05:00:00,103.63,113.2,40.69
144 days 05:15:00,103.63,113.24,40.77
144 days 05:30:00,103.63,113.21,40.72
144 days 05:45:00,103.63,113.23,40.87
144 days 06:00:00,103.64,113.27,41.06
144 days 06:15:00,103.64,113.24,40.94
144 days 06:30:00,103.64,113.24,39.9
144 days 06:45:00,103.64,113.23,40.74
144 days 07:00:00,103.64,113.25,41.31
144 days 07:15:00,103.64,113.25,40.83
144 days 07:30:00,103.64,113.24,40.46
144 days 07:45:00,103.64,113.25,40.54
144 days 08:00:00,103.64,113.28,40.38
144 days 08:15:00,103.64,113.26,41.05
144 days 08:30:00,103.65,113.27,41.15
144 days 08:45:00,103.65,113.27,41.3
144 days 09:00:00,103.64,113.27,41.26
144 days 09:15:00,103.64,113.28,41.26
144 days 09:30:00,103.64,113.27,41.31
144 days 09:45:00,103.65,113.27,41.26
144 days 10:00:00,103.65,113.29,41.3
144 days 10:15:00,103.64,113.28,41.34
144 days 10:30:00,103.65,113.28,41.31
144 days 10:45:00,103.64,113.28,41.37
144 days 11:00:00,103.65,113.27,41.3
144 days 11:15:00,103.65,113.28,41.34
144 days 11:30:00,103.65,113.27,41.28
144 days 11:45:00,103.65,113.28,41.37
144 days 12:00:00,103.65,113.27,41.33
144 days 12:15:00,103.65,113.27,41.26
144 days 12:30:00,103.65,113.28,41.33
144 days 12:45:00,103.65,113.28,41.32
144 days 13:00:00,103.65,113.27,41.29
144 days 13:15:00,103.65,113.28,41.3
144 days 13:30:00,103.65,113.28,41.29
144 days 13:45:00,103.65,113.3,41.33
144 days 14:00:00,103.65,113.28,41.35
144 days 14:15:00,103.65,113.28,41.3
144 days 14:30:00,103.65,113.28,41.31
144 days 14:45:00,103.64,113.29,41.28
144 days 15:00:00,103.64,113.24,41.07
144 days 15:15:00,103.64,113.25,41.16
144 days 15:30:00,103.65,113.27,41.2
144 days 15:45:00,103.64,113.25,41.2
144 days 16:00:00,103.65,113.24,41.21
144 days 16:15:00,103.64,113.26,41.19
144 days 16:30:00,103.64,113.25,41.04
144 days 16:45:00,103.64,113.26,41.1
144 days 17:00:00,103.64,113.27,41.09
144 days 17:15:00,103.64,113.26,41.06
144 days 17:30:00,103.64,113.2,41.13
144 days 17:45:00,103.64,113.26,41.17
144 days 18:00:00,103.64,113.25,41.14
144 days 18:15:00,103.64,113.25,41.1
144 days 18:30:00,103.64,113.28,41.29
144 days 18:45:00,103.65,113.28,41.36
144 days 19:00:00,103.65,113.28,41.33
144 days 19:15:00,103.65,113.29,41.42
144 days 19:30:00,103.65,113.29,41.4
144 days 19:45:00,103.65,113.29,41.35
144 days 20:00:00,103.65,113.26,41.23
144 days 20:15:00,103.65,113.26,41.23
144 days 20:30:00,103.65,113.26,41.31
144 days 20:45:00,103.65,113.28,41.38
144 days 21:00:00,103.65,113.28,41.3
144 days 21:15:00,103.66,113.29,41.45
144 days 21:30:00,103.66,113.3,41.35
144 days 21:45:00,103.66,113.3,41.49
144 days 22:00:00,103.66,113.3,41.52
144 days 22:15:00,103.66,113.3,41.54
144 days 22:30:00,103.66,113.31,41.58
144 days 22:45:00,103.66,113.31,41.59
144 days 23:00:00,103.66,113.31,41.6
144 days 23:15:00,103.66,113.31,41.62
144 days 23:30:00,103.66,113.31,41.62
144 days 23:45:00,103.66,113.31,41.62
145 days 00:00:00,103.66,113.31,41.63
145 days 00:15:00,103.66,113.31,41.63
145 days 00:30:00,103.66,113.31,41.63
145 days 00:45:00,103.66,113.31,41.64
145 days 01:00:00,103.66,113.31,41.63
145 days 01:15:00,103.66,113.31,41.63
145 days 01:30:00,103.66,113.31,41.62
145 days 01:45:00,103.66,113.31,41.64
145 days 02:00:00,103.66,113.31,41.64
145 days 02:15:00,103.66,113.31,41.63
145 days 02:30:00,103.66,113.31,41.64
145 days 02:45:00,103.66,113.31,41.62
145 days 03:00:00,103.66,113.31,41.62
145 days 03:15:00,103.66,113.31,41.61
145 days 03:30:00,103.66,113.31,41.62
145 days 03:45:00,103.66,113.31,41.6
145 days 04:00:00,103.66,113.29,41.55
145 days 04:15:00,103.66,113.3,41.57
145 days 04:30:00,103.66,113.29,41.53
145 days 04:45:00,103.66,113.29,41.49
145 days 05:00:00,103.66,113.28,41.42
145 days 05:15:00,103.65,113.28,41.35
145 days 05:30:00,103.65,113.28,41.34
145 days 05:45:00,103.65,113.26,41.19
145 days 06:00:00,103.64,113.24,41.06
145 days 06:15:00,103.64,113.23,41.01
145 days 06:30:00,103.64,113.24,41.04
145 days 06:45:00,103.64,113.2,40.81
145 days 07:00:00,103.63,113.23,40.83
145 days 07:15:00,103.63,113.25,40.8
145 days 07:30:00,103.62,113.24,40.64
145 days 07:45:00,103.63,113.22,40.69
145 days 08:00:00,103.63,113.19,40.63
145 days 08:15:00,103.63,113.2,40.57
145 days 08:30:00,103.63,113.19,40.49
145 days 08:45:00,103.63,113.2,40.77
145 days 09:00:00,103.63,113.19,40.72
145 days 09:15:00,103.64,113.22,40.69
145 days 09:30:00,103.64,113.22,40.8
145 days 09:45:00,103.63,113.23,40.78
145 days 10:00:00,103.63,113.21,40.79
145 days 10:15:00,103.63,113.22,40.85
145 days 10:30:00,103.64,113.26,41.03
145 days 10:45:00,103.63,113.24,41.03
145 days 11:00:00,103.64,113.28,41.21
145 days 11:15:00,103.64,113.27,41.16
145 days 11:30:00,103.64,113.26,41.12
145 days 11:45:00,103.64,113.25,40.98
145 days 12:00:00,103.64,113.27,41.1
145 days 12:15:00,103.64,113.28,41.16
145 days 12:30:00,103.64,113.27,41.26
145 days 12:45:00,103.64,113.27,41.18
145 days 13:00:00,103.64,113.28,41.29
145 days 13:15:00,103.65,113.26,41.25
145 days 13:30:00,103.65,113.27,41.28
145 days 13:45:00,103.65,113.27,41.24
145 days 14:00:00,103.65,113.29,41.34
145 days 14:15:00,103.65,113.29,41.27
145 days 14:30:00,103.65,113.29,41.29
145 days 14:45:00,103.64,113.26,41.13
145 days 15:00:00,103.65,113.28,41.27
145 days 15:15:00,103.65,113.22,41.06
145 days 15:30:00,103.64,113.24,41.1
145 days 15:45:00,103.64,113.28,41.22
145 days 16:00:00,103.65,113.27,41.17
145 days 16:15:00,103.64,113.24,41.11
145 days 16:30:00,103.65,113.28,41.16
145 days 16:45:00,103.65,113.23,41.14
145 days 17:00:00,103.64,113.25,41.24
145 days 17:15:00,103.64,113.26,41.12
145 days 17:30:00,103.64,113.26,41.13
145 days 17:45:00,103.64,113.25,41.08
145 days 18:00:00,103.64,113.27,41.28
145 days 18:15:00,103.63,113.26,41.16
145 days 18:30:00,103.65,113.29,41.36
145 days 18:45:00,103.65,113.28,41.32
145 days 19:00:00,103.65,113.28,41.3
145 days 19:15:00,103.65,113.28,41.25
145 days 19:30:00,103.65,113.28,41.3
145 days 19:45:00,103.64,113.29,41.26
145 days 20:00:00,103.65,113.28,41.32
145 days 20:15:00,103.65,113.29,41.37
145 days 20:30:00,103.65,113.27,41.38
145 days 20:45:00,103.65,113.28,41.4
145 days 21:00:00,103.65,113.27,41.39
145 days 21:15:00,103.66,113.27,41.38
145 days 21:30:00,103.66,113.29,41.47
145 days 21:45:00,103.66,113.29,41.43
145 days 22:00:00,103.66,113.3,41.52
145 days 22:15:00,103.66,113.3,41.57
145 days 22:30:00,103.66,113.3,41.59
145 days 22:45:00,103.66,113.3,41.6
145 days 23:00:00,103.66,113.3,41.61
145 days 23:15:00,103.66,113.3,41.62
145 days 23:30:00,103.66,113.31,41.62
145 days 23:45:00,103.66,113.31,41.62
146 days 00:00:00,103.66,113.31,41.61
146 days 00:15:00,103.66,113.31,41.62
146 days 00:30:00,103.66,113.3,41.63
146 days 00:45:00,103.66,113.31,41.64
146 days 01:00:00,103.66,113.31,41.64
146 days 01:15:00,103.66,113.31,41.64
146 days 01:30:00,103.66,113.31,41.63
146 days 01:45:00,103.66,113.31,41.62
146 days 02:00:00,103.66,113.31,41.62
146 days 02:15:00,103.66,113.3,41.6
146 days 02:30:00,103.66,113.31,41.62
146 days 02:45:00,103.66,113.3,41.6
146 days 03:00:00,103.66,113.3,41.6
146 days 03:15:00,103.66,113.3,41.59
146 days 03:30:00,103.66,113.3,41.58
146 days 03:45:00,103.66,113.3,41.57
146 days 04:00:00,103.66,113.29,41.5
146 days 04:15:00,103.65,113.29,41.44
146 days 04:30:00,103.65,113.27,41.38
146 days 04:45:00,103.65,113.28,41.37
146 days 05:00:00,103.65,113.27,41.24
146 days 05:15:00,103.64,113.24,41.01
146 days 05:30:00,103.64,113.2,40.88
146 days 05:45:00,103.64,113.24,40.93
146 days 06:00:00,103.64,113.22,41.01
146 days 06:15:00,103.64,113.24,40.89
146 days 06:30:00,103.64,113.23,40.91
146 days 06:45:00,103.63,113.24,40.82
146 days 07:00:00,103.63,113.25,40.94
146 days 07:15:00,103.63,113.26,40.99
146 days 07:30:00,103.64,113.24,40.93
146 days 07:45:00,103.64,113.21,41.03
146 days 08:00:00,103.64,113.24,40.95
146 days 08:15:00,103.64,113.26,41.07
146 days 08:30:00,103.64,113.24,41.03
146 days 08:45:00,103.64,113.21,40.97
146 days 09:00:00,103.64,113.25,41.0
146 days 09:15:00,103.64,113.22,41.02
146 days 09:30:00,103.64,113.28,41.11
146 days 09:45:00,103.64,113.24,41.08
146 days 10:00:00,103.64,113.25,41.07
146 days 10:15:00,103.64,113.27,41.15
146 days 10:30:00,103.64,113.28,41.07
146 days 10:45:00,103.64,113.24,41.03
146 days 11:00:00,103.65,113.21,40.97
146 days 11:15:00,103.64,113.24,41.02
146 days 11:30:00,103.64,113.26,41.08
146 days 11:45:00,103.64,113.27,41.1
146 days 12:00:00,103.64,113.27,41.12
146 days 12:15:00,103.65,113.26,41.13
146 days 12:30:00,103.64,113.25,41.05
146 days 12:45:00,103.64,113.23,41.08
146 days 13:00:00,103.64,113.24,41.22
146 days 13:15:00,103.65,113.24,41.18
146 days 13:30:00,103.65,113.28,41.19
146 days 13:45:00,103.65,113.27,41.21
146 days 14:00:00,103.65,113.25,41.2
146 days 14:15:00,103.65,113.28,41.3
146 days 14:30:00,103.65,113.28,41.33
146 days 14:45:00,103.65,113.27,41.33
146 days 15:00:00,103.65,113.28,41.22
146 days 15:15:00,103.64,113.27,41.24
146 days 15:30:00,103.64,113.24,41.16
146 days 15:45:00,103.64,113.21,41.14
146 days 16:00:00,103.64,113.24,41.06
146 days 16:15:00,103.64,113.25,41.1
146 days 16:30:00,103.64,113.22,41.07
146 days 16:45:00,103.64,113.22,41.05
146 days 17:00:00,103.64,113.21,41.05
146 days 17:15:00,103.64,113.18,40.89
146 days 17:30:00,103.63,113.27,41.09
146 days 17:45:00,103.64,113.23,40.97
146 days 18:00:00,103.64,113.22,41.12
146 days 18:15:00,103.65,113.24,41.23
146 days 18:30:00,103.65,113.28,41.34
146 days 18:45:00,103.65,113.28,41.33
146 days 19:00:00,103.65,113.25,41.21
146 days 19:15:00,103.65,113.27,41.22
146 days 19:30:00,103.65,113.29,41.29
146 days 19:45:00,103.65,113.28,41.3
146 days 20:00:00,103.65,113.24,41.21
146 days 20:15:00,103.65,113.27,41.32
146 days 20:30:00,103.65,113.27,41.3
146 days 20:45:00,103.65,113.27,41.38
146 days 21:00:00,103.65,113.28,41.36
146 days 21:15:00,103.65,113.28,41.37
146 days 21:30:00,103.65,113.29,41.45
146 days 21:45:00,103.66,113.29,41.5
146 days 22:00:00,103.66,113.3,41.49
146 days 22:15:00,103.65,113.3,41.47
146 days 22:30:00,103.66,113.29,41.53
146 days 22:45:00,103.66,113.29,41.51
146 days 23:00:00,103.66,113.3,41.56
146 days 23:15:00,103.66,113.29,41.56
146 days 23:30:00,103.66,113.3,41.6
146 days 23:45:00,103.66,113.3,41.6
147 days 00:00:00,103.66,113.3,41.58
147 days 00:15:00,103.66,113.3,41.59
147 days 00:30:00,103.66,113.3,41.62
147 days 00:45:00,103.66,113.3,41.62
147 days 01:00:00,103.66,113.3,41.6
147 days 01:15:00,103.66,113.3,41.58
147 days 01:30:00,103.66,113.3,41.61
147 days 01:45:00,103.66,113.3,41.61
147 days 02:00:00,103.66,113.3,41.62
147 days 02:15:00,103.66,113.3,41.62
147 days 02:30:00,103.66,113.3,41.6
147 days 02:45:00,103.66,113.3,41.58
147 days 03:00:00,103.66,113.3,41.6
147 days 03:15:00,103.66,113.3,41.58
147 days 03:30:00,103.66,113.3,41.58
147 days 03:45:00,103.66,113.3,41.57
147 days 04:00:00,103.66,113.29,41.54
147 days 04:15:00,103.66,113.29,41.54
147 days 04:30:00,103.66,113.29,41.5
147 days 04:45:00,103.66,113.29,41.48
147 days 05:00:00,103.65,113.28,41.29
147 days 05:15:00,103.64,113.28,41.27
147 days 05:30:00,103.65,113.26,41.26
147 days 05:45:00,103.64,113.25,41.08
147 days 06:00:00,103.64,113.25,41.1
147 days 06:15:00,103.64,113.26,41.02
147 days 06:30:00,103.63,113.21,40.8
147 days 06:45:00,103.63,113.24,40.77
147 days 07:00:00,103.63,113.23,40.69
147 days 07:15:00,103.63,113.23,40.57
147 days 07:30:00,103.63,113.26,40.77
147 days 07:45:00,103.62,113.24,40.88
147 days 08:00:00,103.63,113.23,40.83
147 days 08:15:00,103.63,113.22,40.78
147 days 08:30:00,103.63,113.25,40.8
147 days 08:45:00,103.62,113.26,40.63
147 days 09:00:00,103.63,113.26,40.78
147 days 09:15:00,103.63,113.26,40.91
147 days 09:30:00,103.64,113.25,41.01
